id,prescriber_last_name,prescriber_first_name,drug_name,drug_cost
1306948609,AAMODT,CARLA,MONTELUKAST SODIUM,1458.66
1306948609,AAMODT,CARLA,NEXIUM,7176.03
1306948609,AAMODT,CARLA,NYSTOP,1496.46
1306948609,AAMODT,CARLA,OMEGA-3 ACID ETHYL ESTERS,2905.99
1306948609,AAMODT,CARLA,OMEPRAZOLE,2720.52
1306948609,AAMODT,CARLA,ONDANSETRON ODT,148.89
1306948609,AAMODT,CARLA,OXYBUTYNIN CHLORIDE,1128.54
1306948609,AAMODT,CARLA,OXYBUTYNIN CHLORIDE ER,1052.46
1306948609,AAMODT,CARLA,OXYCODONE HCL,490.38
1306948609,AAMODT,CARLA,OXYCODONE-ACETAMINOPHEN,2384.37
1306948609,AAMODT,CARLA,PANTOPRAZOLE SODIUM,984.17
1306948609,AAMODT,CARLA,POLYETHYLENE GLYCOL 3350,769.26
1306948609,AAMODT,CARLA,POTASSIUM CHLORIDE,1362.82
1306948609,AAMODT,CARLA,POTASSIUM CITRATE ER,1129.93
1306948609,AAMODT,CARLA,PRAMIPEXOLE DIHYDROCHLORIDE,1065.89
1306948609,AAMODT,CARLA,PRAVASTATIN SODIUM,823.42
1306948609,AAMODT,CARLA,PREDNISONE,83.91
1306948609,AAMODT,CARLA,PROAIR HFA,2083.48
1306948609,AAMODT,CARLA,RANITIDINE HCL,559.55
1306948609,AAMODT,CARLA,ROPINIROLE HCL,455.58
1306948609,AAMODT,CARLA,SERTRALINE HCL,383.36
1306948609,AAMODT,CARLA,SIMVASTATIN,781.4
1306948609,AAMODT,CARLA,SPIRIVA,10229.66
1306948609,AAMODT,CARLA,SPIRONOLACTONE,451.1
1306948609,AAMODT,CARLA,SUCRALFATE,644.37
1306948609,AAMODT,CARLA,SULFAMETHOXAZOLE-TRIMETHOPRIM,44.33
1306948609,AAMODT,CARLA,SYMBICORT,6071.49
1306948609,AAMODT,CARLA,SYNTHROID,988.21
1306948609,AAMODT,CARLA,TIZANIDINE HCL,665.82
1306948609,AAMODT,CARLA,TORSEMIDE,238.9
1306948609,AAMODT,CARLA,TRAMADOL HCL,144.14
1306948609,AAMODT,CARLA,TRAZODONE HCL,231.26
1306948609,AAMODT,CARLA,TRIAMTERENE-HYDROCHLOROTHIAZID,499.02
1306948609,AAMODT,CARLA,VENLAFAXINE HCL ER,191.95
1306948609,AAMODT,CARLA,VERAPAMIL ER,405.36
1306948609,AAMODT,CARLA,VESICARE,12292.84
1306948609,AAMODT,CARLA,WARFARIN SODIUM,1182.58
1306948609,AAMODT,CARLA,ZETIA,12604.64
1306948609,AAMODT,CARLA,ZOLPIDEM TARTRATE,457.85
1619928140,AAMODT,DAVID,ALPRAZOLAM,86.6
1619928140,AAMODT,DAVID,AMLODIPINE BESYLATE,330.21
1619928140,AAMODT,DAVID,ATENOLOL,80.57
1619928140,AAMODT,DAVID,ATORVASTATIN CALCIUM,1326.06
1619928140,AAMODT,DAVID,AZITHROMYCIN,82.27
1619928140,AAMODT,DAVID,BENAZEPRIL HCL,137.97
1619928140,AAMODT,DAVID,BUSPIRONE HCL,337.61
1619928140,AAMODT,DAVID,CEFUROXIME,923.45
1619928140,AAMODT,DAVID,CIPROFLOXACIN HCL,66.42
1619928140,AAMODT,DAVID,CITALOPRAM HBR,208.89
1619928140,AAMODT,DAVID,CRESTOR,5552.15
1619928140,AAMODT,DAVID,DONEPEZIL HCL,153.66
1619928140,AAMODT,DAVID,DOXAZOSIN MESYLATE,684.27
1619928140,AAMODT,DAVID,FENTANYL,3079.45
1619928140,AAMODT,DAVID,FLUOXETINE HCL,353.79
1619928140,AAMODT,DAVID,FLUTICASONE PROPIONATE,289.31
1619928140,AAMODT,DAVID,FUROSEMIDE,112.02
1619928140,AAMODT,DAVID,GABAPENTIN,319.27
1619928140,AAMODT,DAVID,HYDROCHLOROTHIAZIDE,197.94
1619928140,AAMODT,DAVID,HYDROCODONE-ACETAMINOPHEN,712.58
1619928140,AAMODT,DAVID,IBUPROFEN,144.24
1619928140,AAMODT,DAVID,LANTUS,5239.58
1619928140,AAMODT,DAVID,LANTUS SOLOSTAR,21206.56
1619928140,AAMODT,DAVID,LEVOTHYROXINE SODIUM,1841.55
1619928140,AAMODT,DAVID,LISINOPRIL,509.75
1619928140,AAMODT,DAVID,LOSARTAN POTASSIUM,312.37
1619928140,AAMODT,DAVID,LOSARTAN-HYDROCHLOROTHIAZIDE,192.64
1619928140,AAMODT,DAVID,METFORMIN HCL,541.34
1619928140,AAMODT,DAVID,METOPROLOL SUCCINATE,2232.25
1619928140,AAMODT,DAVID,METOPROLOL TARTRATE,247.29
1619928140,AAMODT,DAVID,NOVOLOG FLEXPEN,23435.36
1619928140,AAMODT,DAVID,OMEPRAZOLE,1203.48
1619928140,AAMODT,DAVID,PANTOPRAZOLE SODIUM,246.21
1619928140,AAMODT,DAVID,POLYETHYLENE GLYCOL 3350,219.91
1619928140,AAMODT,DAVID,POTASSIUM CHLORIDE,853.81
1619928140,AAMODT,DAVID,PRADAXA,4541.21
1619928140,AAMODT,DAVID,PROAIR HFA,862.69
1619928140,AAMODT,DAVID,QUETIAPINE FUMARATE,508.72
1619928140,AAMODT,DAVID,SERTRALINE HCL,244.04
1619928140,AAMODT,DAVID,SIMVASTATIN,462.11
1619928140,AAMODT,DAVID,SULFAMETHOXAZOLE-TRIMETHOPRIM,76.93
1619928140,AAMODT,DAVID,SYNTHROID,353.83
1619928140,AAMODT,DAVID,TEMAZEPAM,588.82
1619928140,AAMODT,DAVID,TRAMADOL HCL,129.02
1619928140,AAMODT,DAVID,TRAZODONE HCL,344.74
1619928140,AAMODT,DAVID,WARFARIN SODIUM,298.39
1619928140,AAMODT,DAVID,ZOLPIDEM TARTRATE,480.23
1336172998,AAMODT,DENISE,ACETAMINOPHEN-CODEINE,891.3
1336172998,AAMODT,DENISE,ACYCLOVIR,1514.38
1336172998,AAMODT,DENISE,ADVAIR DISKUS,49238.44
1336172998,AAMODT,DENISE,ALENDRONATE SODIUM,606.1
1336172998,AAMODT,DENISE,ALLOPURINOL,1346.06
1336172998,AAMODT,DENISE,ALPRAZOLAM,181.68
1336172998,AAMODT,DENISE,AMITRIPTYLINE HCL,107.05
1336172998,AAMODT,DENISE,AMLODIPINE BESYLATE,1991.02
1336172998,AAMODT,DENISE,AMOXICILLIN,82.52
1336172998,AAMODT,DENISE,ASACOL HD,14167.96
1336172998,AAMODT,DENISE,ATENOLOL,1415.91
1336172998,AAMODT,DENISE,ATORVASTATIN CALCIUM,4897.23
1336172998,AAMODT,DENISE,ATROVENT HFA,5224.9
1336172998,AAMODT,DENISE,AXIRON,5196.26
1336172998,AAMODT,DENISE,AZITHROMYCIN,687.43
1336172998,AAMODT,DENISE,BACLOFEN,1492.25
1336172998,AAMODT,DENISE,BD ULTRA-FINE PEN NEEDLE,2195.15
1336172998,AAMODT,DENISE,BENAZEPRIL HCL,129.45
1336172998,AAMODT,DENISE,BENICAR,4303.82
1336172998,AAMODT,DENISE,BUPROPION HCL SR,1017.09
1336172998,AAMODT,DENISE,BUPROPION XL,1111.47
1336172998,AAMODT,DENISE,BUSPIRONE HCL,493.46
1336172998,AAMODT,DENISE,CARBAMAZEPINE,2682.93
1336172998,AAMODT,DENISE,CARTIA XT,1794.87
1336172998,AAMODT,DENISE,CARVEDILOL,728.75
1336172998,AAMODT,DENISE,CELECOXIB,8707.79
1336172998,AAMODT,DENISE,CEPHALEXIN,300.23
1336172998,AAMODT,DENISE,CHLORTHALIDONE,1101.61
1336172998,AAMODT,DENISE,CIPROFLOXACIN HCL,199.59
1336172998,AAMODT,DENISE,CITALOPRAM HBR,1328.69
1336172998,AAMODT,DENISE,CLOBETASOL PROPIONATE,3665.43
1336172998,AAMODT,DENISE,CLONAZEPAM,181.64
1336172998,AAMODT,DENISE,CLONIDINE HCL,706.84
1336172998,AAMODT,DENISE,CLOPIDOGREL,861.31
1336172998,AAMODT,DENISE,CREON,2486.08
1336172998,AAMODT,DENISE,CRESTOR,18011.92
1336172998,AAMODT,DENISE,CYCLOBENZAPRINE HCL,304.68
1336172998,AAMODT,DENISE,DICLOFENAC SODIUM,845.09
1336172998,AAMODT,DENISE,DICYCLOMINE HCL,121.86
1336172998,AAMODT,DENISE,DIGOX,561.26
1336172998,AAMODT,DENISE,DILT-XR,694.56
1336172998,AAMODT,DENISE,DILTIAZEM 24HR ER,1662.84
1336172998,AAMODT,DENISE,DONEPEZIL HCL,448.98
1336172998,AAMODT,DENISE,DOXAZOSIN MESYLATE,1732.95
1336172998,AAMODT,DENISE,DOXYCYCLINE MONOHYDRATE,255.73
1336172998,AAMODT,DENISE,DULOXETINE HCL,15126.84
1336172998,AAMODT,DENISE,EFFIENT,3547.54
1336172998,AAMODT,DENISE,ENALAPRIL MALEATE,1635.34
1336172998,AAMODT,DENISE,ESCITALOPRAM OXALATE,561.33
1336172998,AAMODT,DENISE,ESOMEPRAZOLE MAGNESIUM,5813.58
1336172998,AAMODT,DENISE,ESTRADIOL,828.56
1336172998,AAMODT,DENISE,FAMOTIDINE,178.48
1336172998,AAMODT,DENISE,FELODIPINE ER,1674.49
1336172998,AAMODT,DENISE,FENOFIBRATE,1957.22
1336172998,AAMODT,DENISE,FENOFIBRATE,7002.96
1336172998,AAMODT,DENISE,FENOFIBRATE,3267.16
1336172998,AAMODT,DENISE,FENTANYL,4041.22
1336172998,AAMODT,DENISE,FINASTERIDE,924.81
1336172998,AAMODT,DENISE,FLOVENT HFA,4939.13
1336172998,AAMODT,DENISE,FLUOXETINE HCL,1252.38
1336172998,AAMODT,DENISE,FLUTICASONE PROPIONATE,3428.21
1336172998,AAMODT,DENISE,FOSINOPRIL SODIUM,144.66
1336172998,AAMODT,DENISE,FUROSEMIDE,902.54
1336172998,AAMODT,DENISE,GABAPENTIN,5118.74
1336172998,AAMODT,DENISE,GEMFIBROZIL,424.48
1336172998,AAMODT,DENISE,GLIMEPIRIDE,218.29
1336172998,AAMODT,DENISE,GLIPIZIDE,647.31
1336172998,AAMODT,DENISE,GLIPIZIDE ER,1291.91
1336172998,AAMODT,DENISE,GLIPIZIDE XL,622.24
1336172998,AAMODT,DENISE,HUMALOG KWIKPEN U-100,6342.44
1336172998,AAMODT,DENISE,HUMULIN 70-30,4176.79
1336172998,AAMODT,DENISE,HYDRALAZINE HCL,608.37
1336172998,AAMODT,DENISE,HYDROCHLOROTHIAZIDE,1114.72
1336172998,AAMODT,DENISE,HYDROCODONE-ACETAMINOPHEN,5820.77
1336172998,AAMODT,DENISE,IBUPROFEN,720.13
1336172998,AAMODT,DENISE,INVOKANA,7317.3
1336172998,AAMODT,DENISE,ISOSORBIDE MONONITRATE ER,483.22
1336172998,AAMODT,DENISE,JANUVIA,14274.74
1336172998,AAMODT,DENISE,KETOCONAZOLE,841.38
1336172998,AAMODT,DENISE,LABETALOL HCL,352.45
1336172998,AAMODT,DENISE,LACTULOSE,339.52
1336172998,AAMODT,DENISE,LANTUS,6745.57
1336172998,AAMODT,DENISE,LANTUS SOLOSTAR,19061.17
1336172998,AAMODT,DENISE,LEVEMIR FLEXTOUCH,7347.22
1336172998,AAMODT,DENISE,LEVOTHYROXINE SODIUM,15639.5
1336172998,AAMODT,DENISE,LIDOCAINE,7201.37
1336172998,AAMODT,DENISE,LISINOPRIL,3494.82
1336172998,AAMODT,DENISE,LISINOPRIL-HYDROCHLOROTHIAZIDE,433.79
1336172998,AAMODT,DENISE,LORAZEPAM,168.65
1336172998,AAMODT,DENISE,LOSARTAN POTASSIUM,2383.61
1336172998,AAMODT,DENISE,LOSARTAN-HYDROCHLOROTHIAZIDE,911.5
1336172998,AAMODT,DENISE,LOVASTATIN,3243.63
1336172998,AAMODT,DENISE,LYRICA,24601.35
1336172998,AAMODT,DENISE,MECLIZINE HCL,593.97
1336172998,AAMODT,DENISE,MEGESTROL ACETATE,154.98
1336172998,AAMODT,DENISE,MELOXICAM,314.02
1336172998,AAMODT,DENISE,METFORMIN HCL,1705.02
1336172998,AAMODT,DENISE,METFORMIN HCL ER,6144.64
1336172998,AAMODT,DENISE,METOCLOPRAMIDE HCL,154.74
1336172998,AAMODT,DENISE,METOPROLOL SUCCINATE,5533.33
1336172998,AAMODT,DENISE,METOPROLOL TARTRATE,990.63
1336172998,AAMODT,DENISE,METRONIDAZOLE,1544.75
1336172998,AAMODT,DENISE,MINOCYCLINE HCL,180.33
1336172998,AAMODT,DENISE,MIRAPEX,3979.48
1336172998,AAMODT,DENISE,MIRTAZAPINE,2239.75
1336172998,AAMODT,DENISE,MONTELUKAST SODIUM,3271.18
1336172998,AAMODT,DENISE,MORPHINE SULFATE,1807.51
1336172998,AAMODT,DENISE,MORPHINE SULFATE ER,8381.5
1336172998,AAMODT,DENISE,NAMENDA,10689.83
1336172998,AAMODT,DENISE,NAPROXEN,286.59
1336172998,AAMODT,DENISE,NITROSTAT,283.55
1336172998,AAMODT,DENISE,NORTRIPTYLINE HCL,339.99
1336172998,AAMODT,DENISE,NOVOLIN N,1445.17
1336172998,AAMODT,DENISE,NYSTATIN,276.45
1336172998,AAMODT,DENISE,OMEPRAZOLE,6218.85
1336172998,AAMODT,DENISE,ORPHENADRINE CITRATE,323.82
1336172998,AAMODT,DENISE,OXYBUTYNIN CHLORIDE,1548.87
1336172998,AAMODT,DENISE,OXYBUTYNIN CHLORIDE ER,1720.0
1336172998,AAMODT,DENISE,OXYCODONE HCL,6395.1
1336172998,AAMODT,DENISE,OXYCODONE-ACETAMINOPHEN,12831.01
1336172998,AAMODT,DENISE,OXYCONTIN,19214.51
1336172998,AAMODT,DENISE,PANTOPRAZOLE SODIUM,3108.02
1336172998,AAMODT,DENISE,PAROXETINE HCL,896.68
1336172998,AAMODT,DENISE,PHENYTOIN SODIUM EXTENDED,400.16
1336172998,AAMODT,DENISE,POTASSIUM CHLORIDE,4077.19
1336172998,AAMODT,DENISE,PRAMIPEXOLE DIHYDROCHLORIDE,104.32
1336172998,AAMODT,DENISE,PRAVASTATIN SODIUM,2209.4
1336172998,AAMODT,DENISE,PREDNISONE,301.22
1336172998,AAMODT,DENISE,PREMARIN,8533.5
1336172998,AAMODT,DENISE,PROAIR HFA,7507.71
1336172998,AAMODT,DENISE,PROMETHAZINE HCL,333.35
1336172998,AAMODT,DENISE,PROPRANOLOL HCL,1007.54
1336172998,AAMODT,DENISE,PROVENTIL HFA,2159.33
1336172998,AAMODT,DENISE,QUETIAPINE FUMARATE,177.19
1336172998,AAMODT,DENISE,RANITIDINE HCL,2596.55
1336172998,AAMODT,DENISE,RISPERIDONE,521.94
1336172998,AAMODT,DENISE,ROPINIROLE HCL,1382.33
1336172998,AAMODT,DENISE,SERTRALINE HCL,834.16
1336172998,AAMODT,DENISE,SIMVASTATIN,2119.25
1336172998,AAMODT,DENISE,SPIRIVA,22523.36
1336172998,AAMODT,DENISE,SPIRONOLACTONE,1008.03
1336172998,AAMODT,DENISE,SULFAMETHOXAZOLE-TRIMETHOPRIM,344.88
1336172998,AAMODT,DENISE,SUMATRIPTAN SUCCINATE,4683.08
1336172998,AAMODT,DENISE,SYMBICORT,5633.43
1336172998,AAMODT,DENISE,SYNTHROID,1303.25
1336172998,AAMODT,DENISE,TAMSULOSIN HCL,3339.46
1336172998,AAMODT,DENISE,TERAZOSIN HCL,154.06
1336172998,AAMODT,DENISE,TIZANIDINE HCL,1428.71
1336172998,AAMODT,DENISE,TOLTERODINE TARTRATE,1203.45
1336172998,AAMODT,DENISE,TOLTERODINE TARTRATE ER,7493.51
1336172998,AAMODT,DENISE,TOPROL XL,950.42
1336172998,AAMODT,DENISE,TRAMADOL HCL,769.75
1336172998,AAMODT,DENISE,TRAZODONE HCL,2549.74
1336172998,AAMODT,DENISE,TRIAMCINOLONE ACETONIDE,1051.48
1336172998,AAMODT,DENISE,TRIAMTERENE-HYDROCHLOROTHIAZID,903.12
1336172998,AAMODT,DENISE,VALACYCLOVIR,550.28
1336172998,AAMODT,DENISE,VALSARTAN,806.31
1336172998,AAMODT,DENISE,VENLAFAXINE HCL,440.91
1336172998,AAMODT,DENISE,VENLAFAXINE HCL ER,4011.35
1336172998,AAMODT,DENISE,VENTOLIN HFA,2677.54
1336172998,AAMODT,DENISE,VERAPAMIL ER,208.88
1336172998,AAMODT,DENISE,VERAPAMIL HCL,1367.92
1336172998,AAMODT,DENISE,VERAPAMIL SR,527.97
1336172998,AAMODT,DENISE,VESICARE,7673.12
1336172998,AAMODT,DENISE,VICTOZA 3-PAK,28351.58
1336172998,AAMODT,DENISE,WELCHOL,10749.71
1336172998,AAMODT,DENISE,XARELTO,4911.61
1336172998,AAMODT,DENISE,ZETIA,10233.74
1336172998,AAMODT,DENISE,ZOLPIDEM TARTRATE,457.57
1336172998,AAMODT,DENISE,ZONISAMIDE,1161.73
1578964300,AAMODT,KILEE,IBUPROFEN,56.39
1497746051,AAMODT,LEONARD,ACYCLOVIR,306.29
1497746051,AAMODT,LEONARD,VESICARE,2901.37
1205091824,AAMOLD,ROBYN,ATORVASTATIN CALCIUM,640.76
1205091824,AAMOLD,ROBYN,DIAZEPAM,41.81
1205091824,AAMOLD,ROBYN,HYDROCODONE-ACETAMINOPHEN,170.83
1205091824,AAMOLD,ROBYN,METOPROLOL TARTRATE,123.98
1205091824,AAMOLD,ROBYN,OXYCODONE HCL,185.38
1215947353,AAMOTH,GORDON,HYDROCODONE-ACETAMINOPHEN,158.3
1366443574,AANDERUD,BENJAMIN,AMOXICILLIN,73.72
1366443574,AANDERUD,BENJAMIN,AZITHROMYCIN,123.34
1265412878,AANDERUD,MICHAEL,ACETAMINOPHEN-CODEINE,197.27
1265412878,AANDERUD,MICHAEL,HYDROCODONE-ACETAMINOPHEN,1053.76
1265412878,AANDERUD,MICHAEL,OXYCODONE HCL,578.18
1265412878,AANDERUD,MICHAEL,TRAMADOL HCL,181.52
1255569273,AANDERUD,PAUL,ACETAMINOPHEN-CODEINE,245.02
1255569273,AANDERUD,PAUL,BETAMETHASONE DIPROPIONATE,4487.85
1255569273,AANDERUD,PAUL,CEPHALEXIN,499.08
1255569273,AANDERUD,PAUL,CLOBETASOL PROPIONATE,18710.42
1255569273,AANDERUD,PAUL,DAPSONE,434.59
1255569273,AANDERUD,PAUL,DESONIDE,3765.83
1255569273,AANDERUD,PAUL,DOXYCYCLINE HYCLATE,1534.25
1255569273,AANDERUD,PAUL,ECONAZOLE NITRATE,6028.01
1255569273,AANDERUD,PAUL,FLUCONAZOLE,514.53
1255569273,AANDERUD,PAUL,FLUOCINONIDE,1499.64
1255569273,AANDERUD,PAUL,FLUOROURACIL,3841.59
1255569273,AANDERUD,PAUL,KETOCONAZOLE,854.86
1255569273,AANDERUD,PAUL,METHOTREXATE,1062.66
1255569273,AANDERUD,PAUL,METRONIDAZOLE,1976.87
1255569273,AANDERUD,PAUL,MINOCYCLINE HCL,1559.54
1255569273,AANDERUD,PAUL,PRAVASTATIN SODIUM,311.12
1255569273,AANDERUD,PAUL,PREDNISONE,523.74
1255569273,AANDERUD,PAUL,TRIAMCINOLONE ACETONIDE,2842.73
1952473720,AANENSON,JASON,AMOXICILLIN,160.92
1952473720,AANENSON,JASON,CEPHALEXIN,209.98
1952473720,AANENSON,JASON,CEVIMELINE HCL,2276.58
1952473720,AANENSON,JASON,CHLORHEXIDINE GLUCONATE,92.98
1952473720,AANENSON,JASON,CLINDAMYCIN HCL,80.45
1548230832,AANESTAD,DAVID,HYDROCODONE-ACETAMINOPHEN,574.94
1386649341,AANESTAD,JENNIFER,ALENDRONATE SODIUM,369.28
1386649341,AANESTAD,JENNIFER,ALLOPURINOL,508.29
1386649341,AANESTAD,JENNIFER,ALPRAZOLAM,670.34
1386649341,AANESTAD,JENNIFER,AMLODIPINE BESYLATE,534.0
1386649341,AANESTAD,JENNIFER,ATENOLOL,58.99
1386649341,AANESTAD,JENNIFER,ATORVASTATIN CALCIUM,2964.76
1386649341,AANESTAD,JENNIFER,CARVEDILOL,132.0
1386649341,AANESTAD,JENNIFER,CELECOXIB,2064.97
1386649341,AANESTAD,JENNIFER,CEPHALEXIN,138.27
1386649341,AANESTAD,JENNIFER,CITALOPRAM HBR,78.51
1386649341,AANESTAD,JENNIFER,CLONAZEPAM,164.28
1386649341,AANESTAD,JENNIFER,DONEPEZIL HCL,898.51
1386649341,AANESTAD,JENNIFER,FAMOTIDINE,119.0
1386649341,AANESTAD,JENNIFER,FLUOXETINE HCL,443.31
1386649341,AANESTAD,JENNIFER,FLUTICASONE PROPIONATE,411.28
1386649341,AANESTAD,JENNIFER,FUROSEMIDE,226.57
1386649341,AANESTAD,JENNIFER,GABAPENTIN,1164.83
1386649341,AANESTAD,JENNIFER,HYDROCHLOROTHIAZIDE,251.79
1386649341,AANESTAD,JENNIFER,HYDROCODONE-ACETAMINOPHEN,229.68
1386649341,AANESTAD,JENNIFER,IBUPROFEN,118.6
1386649341,AANESTAD,JENNIFER,ISOSORBIDE MONONITRATE ER,132.61
1386649341,AANESTAD,JENNIFER,KLOR-CON M20,195.75
1386649341,AANESTAD,JENNIFER,LEVOTHYROXINE SODIUM,2987.77
1386649341,AANESTAD,JENNIFER,LISINOPRIL,1225.56
1386649341,AANESTAD,JENNIFER,LISINOPRIL-HYDROCHLOROTHIAZIDE,254.02
1386649341,AANESTAD,JENNIFER,LORAZEPAM,132.02
1386649341,AANESTAD,JENNIFER,LOSARTAN POTASSIUM,162.61
1386649341,AANESTAD,JENNIFER,LOVASTATIN,607.55
1386649341,AANESTAD,JENNIFER,MELOXICAM,116.67
1386649341,AANESTAD,JENNIFER,METFORMIN HCL,506.13
1386649341,AANESTAD,JENNIFER,METOPROLOL TARTRATE,242.54
1386649341,AANESTAD,JENNIFER,MIRTAZAPINE,140.05
1386649341,AANESTAD,JENNIFER,OMEPRAZOLE,847.73
1386649341,AANESTAD,JENNIFER,PANTOPRAZOLE SODIUM,44.09
1386649341,AANESTAD,JENNIFER,POLYETHYLENE GLYCOL 3350,343.71
1386649341,AANESTAD,JENNIFER,POTASSIUM CHLORIDE,2218.29
1386649341,AANESTAD,JENNIFER,PRAVASTATIN SODIUM,1013.84
1386649341,AANESTAD,JENNIFER,PROAIR HFA,875.39
1386649341,AANESTAD,JENNIFER,QUETIAPINE FUMARATE,207.96
1386649341,AANESTAD,JENNIFER,RANITIDINE HCL,392.75
1386649341,AANESTAD,JENNIFER,SIMVASTATIN,526.77
1386649341,AANESTAD,JENNIFER,TRAMADOL HCL,181.13
1386649341,AANESTAD,JENNIFER,TRAZODONE HCL,58.12
1386649341,AANESTAD,JENNIFER,VENLAFAXINE HCL ER,931.07
1386649341,AANESTAD,JENNIFER,WARFARIN SODIUM,257.07
1386649341,AANESTAD,JENNIFER,ZOLPIDEM TARTRATE,668.19
1952395717,AANONSEN,DEBORAH,ADVAIR DISKUS,7199.37
1952395717,AANONSEN,DEBORAH,ALENDRONATE SODIUM,288.71
1952395717,AANONSEN,DEBORAH,ALLOPURINOL,615.32
1952395717,AANONSEN,DEBORAH,ALPRAZOLAM,226.57
1952395717,AANONSEN,DEBORAH,AMLODIPINE BESYLATE,1680.49
1952395717,AANONSEN,DEBORAH,AMOXICILLIN,261.22
1952395717,AANONSEN,DEBORAH,AMOXICILLIN-CLAVULANATE POTASS,342.27
1952395717,AANONSEN,DEBORAH,ATENOLOL,1567.59
1952395717,AANONSEN,DEBORAH,ATORVASTATIN CALCIUM,3659.61
1952395717,AANONSEN,DEBORAH,AZITHROMYCIN,280.18
1952395717,AANONSEN,DEBORAH,BENAZEPRIL HCL,295.69
1952395717,AANONSEN,DEBORAH,CARVEDILOL,233.2
1952395717,AANONSEN,DEBORAH,CEFUROXIME,947.94
1952395717,AANONSEN,DEBORAH,CIPROFLOXACIN HCL,82.36
1952395717,AANONSEN,DEBORAH,CLARITHROMYCIN,1289.1
1952395717,AANONSEN,DEBORAH,CLOPIDOGREL,1205.25
1952395717,AANONSEN,DEBORAH,CRESTOR,19048.26
1952395717,AANONSEN,DEBORAH,DETROL LA,2135.2
1952395717,AANONSEN,DEBORAH,DULOXETINE HCL,1437.68
1952395717,AANONSEN,DEBORAH,ENALAPRIL MALEATE,2629.93
1952395717,AANONSEN,DEBORAH,FAMOTIDINE,352.21
1952395717,AANONSEN,DEBORAH,FLUCONAZOLE,229.05
1952395717,AANONSEN,DEBORAH,FLUTICASONE PROPIONATE,127.67
1952395717,AANONSEN,DEBORAH,FUROSEMIDE,510.87
1952395717,AANONSEN,DEBORAH,GABAPENTIN,764.06
1952395717,AANONSEN,DEBORAH,GLIPIZIDE ER,995.42
1952395717,AANONSEN,DEBORAH,HUMULIN 70-30,5628.48
1952395717,AANONSEN,DEBORAH,HYDROCHLOROTHIAZIDE,305.64
1952395717,AANONSEN,DEBORAH,HYDROCODONE-ACETAMINOPHEN,821.51
1952395717,AANONSEN,DEBORAH,HYDROCORTISONE VALERATE,2863.16
1952395717,AANONSEN,DEBORAH,ISOSORBIDE MONONITRATE ER,814.21
1952395717,AANONSEN,DEBORAH,KETOCONAZOLE,857.49
1952395717,AANONSEN,DEBORAH,LANSOPRAZOLE,1275.44
1952395717,AANONSEN,DEBORAH,LEVOFLOXACIN,190.04
1952395717,AANONSEN,DEBORAH,LEVOTHYROXINE SODIUM,6189.7
1952395717,AANONSEN,DEBORAH,LISINOPRIL,706.87
1952395717,AANONSEN,DEBORAH,LORAZEPAM,280.93
1952395717,AANONSEN,DEBORAH,LOSARTAN POTASSIUM,1495.35
1952395717,AANONSEN,DEBORAH,LOSARTAN-HYDROCHLOROTHIAZIDE,536.6
1952395717,AANONSEN,DEBORAH,MELOXICAM,258.88
1952395717,AANONSEN,DEBORAH,METFORMIN HCL,1793.6
1952395717,AANONSEN,DEBORAH,METOCLOPRAMIDE HCL,29.41
1952395717,AANONSEN,DEBORAH,METOPROLOL SUCCINATE,5003.93
1952395717,AANONSEN,DEBORAH,METOPROLOL TARTRATE,638.24
1952395717,AANONSEN,DEBORAH,MONTELUKAST SODIUM,353.13
1952395717,AANONSEN,DEBORAH,NEXIUM,2748.39
1952395717,AANONSEN,DEBORAH,OMEPRAZOLE,2031.55
1952395717,AANONSEN,DEBORAH,OXYBUTYNIN CHLORIDE ER,982.24
1952395717,AANONSEN,DEBORAH,PANTOPRAZOLE SODIUM,1296.99
1952395717,AANONSEN,DEBORAH,PAROXETINE HCL,1706.45
1952395717,AANONSEN,DEBORAH,POTASSIUM CHLORIDE,1412.26
1952395717,AANONSEN,DEBORAH,PRAVASTATIN SODIUM,849.59
1952395717,AANONSEN,DEBORAH,PREDNISONE,318.38
1952395717,AANONSEN,DEBORAH,PROAIR HFA,1497.36
1952395717,AANONSEN,DEBORAH,QUINAPRIL HCL,761.3
1952395717,AANONSEN,DEBORAH,RAMIPRIL,309.63
1952395717,AANONSEN,DEBORAH,RANITIDINE HCL,215.48
1952395717,AANONSEN,DEBORAH,SERTRALINE HCL,145.0
1952395717,AANONSEN,DEBORAH,SIMVASTATIN,2970.79
1952395717,AANONSEN,DEBORAH,SPIRIVA,9935.78
1952395717,AANONSEN,DEBORAH,SPIRONOLACTONE,159.35
1952395717,AANONSEN,DEBORAH,SUMATRIPTAN SUCCINATE,575.11
1952395717,AANONSEN,DEBORAH,SYNTHROID,2351.78
1952395717,AANONSEN,DEBORAH,TAMSULOSIN HCL,567.23
1952395717,AANONSEN,DEBORAH,TOPROL XL,2344.86
1952395717,AANONSEN,DEBORAH,TRAMADOL HCL,201.44
1952395717,AANONSEN,DEBORAH,VALSARTAN,1761.35
1952395717,AANONSEN,DEBORAH,VALSARTAN-HYDROCHLOROTHIAZIDE,2371.14
1952395717,AANONSEN,DEBORAH,VERAPAMIL ER,1035.18
1952395717,AANONSEN,DEBORAH,VOLTAREN,937.14
